Opp. Id;ContactId;RecordType.Name;Account.Name;Amount;Platform__c;CloseDate;Donation_Date__c;StageName;Campaign.Name
0065G00000oImSkQAK;0035G0000247jKOQAY;Donation;`4179;75;Give Lively;21.04.2022;;Closed Won;2022 EWC Sponsorships
0065G00000oImSlQAK;003f400001CvIsMAAV;Donation;`0562;255,93;Give Lively;26.04.2022;;Closed Won;2022 EWC
0065G00000oImSmQAK;0035G00001j97vDQAQ;Donation;`2415;103,63;Give Lively;26.04.2022;;Closed Won;2022 EWC
0065G00000oImSzQAK;003f400000QHGM1AAP;Donation;`1477;1500;Give Lively;24.04.2022;;Closed Won;2022 EWC
0065G00000oImT0QAK;003f40000172qZpAAI;Donation;`4390;100;Give Lively;26.04.2022;;Closed Won;2022 EWC
0065G00000oImTdQAK;003f400001TiamRAAR;Donation;`3560;500;Give Lively;26.04.2022;;Closed Won;2022 EWC
0065G00000oImVJQA0;003f400001HnSLMAA3;Donation;`0406;25;Give Lively;26.04.2022;;Closed Won;2022 EWC
0065G00000oImVnQAK;0035G00002ARf5JQAT;Donation;`0905;100;Give Lively;26.04.2022;;Closed Won;2022 EWC
0065G00000oImWRQA0;003f40000172pcZAAQ;Donation;`3589;102,56;Give Lively;26.04.2022;;Closed Won;2022 EWC
0065G00000oImWvQAK;0035G00002ARm29QAD;Donation;`1254;100;Give Lively;26.04.2022;;Closed Won;2022 EWC
0065G00000oImXAQA0;003f400001HnSMNAA3;Donation;`1445;25,87;Give Lively;26.04.2022;;Closed Won;2022 EWC
0065G00000oImk9QAC;003f400001HnSQoAAN;Donation;`5263;250;Give Lively;26.04.2022;;Closed Won;2022 EWC
0065G00000oImlCQAS;003f400001F4UJLAA3;Donation;`1590;255,93;Give Lively;26.04.2022;;Closed Won;2022 EWC
0065G00000oImnwQAC;003f40000172nqVAAQ;Donation;`1804;153,68;Give Lively;26.04.2022;;Closed Won;2022 EWC
0065G00000oImofQAC;003f400001CvIu9AAF;Donation;`3609;102,56;Give Lively;26.04.2022;;Closed Won;2022 EWC
0065G00000oIn6FQAS;003f40000172ndVAAQ;Donation;`1142;200;Give Lively;26.04.2022;;Closed Won;2022 EWC
0065G00000oIn6GQAS;003f40000172oLhAAI;Donation;`2304;100;Give Lively;26.04.2022;;Closed Won;2022 EWC
0065G00000oIn7NQAS;0035G000027J917QAC;Donation;`3508;250;Give Lively;26.04.2022;;Closed Won;2022 EWC
0065G00000oIn7cQAC;003f40000172mVkAAI;Donation;`0414;25;Give Lively;26.04.2022;;Closed Won;2022 EWC
0065G00000oIn7dQAC;0035G00001xpjC6QAI;Donation;`0267;100;Give Lively;26.04.2022;;Closed Won;2022 EWC
0065G00000oIn7wQAC;0035G000027J90hQAC;Donation;`3299;250;Give Lively;26.04.2022;;Closed Won;2022 EWC
0065G00000oIn8GQAS;003f40000172nBuAAI;Donation;`1121;50;Give Lively;26.04.2022;;Closed Won;2022 EWC
0065G00000oIn8HQAS;003f400001LtyQiAAJ;Donation;`0701;76,99;Give Lively;26.04.2022;;Closed Won;2022 EWC
0065G00000oIn8IQAS;0035G000027J912QAC;Donation;`2947;75;Give Lively;26.04.2022;;Closed Won;2022 EWC
0065G00000oInAuQAK;0035G00002ARf6mQAD;Donation;`5157;51,43;Give Lively;26.04.2022;;Closed Won;2022 EWC
0065G00000oInAvQAK;003f400001QDAADAA5;Donation;`2216;252;Give Lively;26.04.2022;;Closed Won;2022 EWC
0065G00000oInBuQAK;0035G00002ARjvdQAD;Donation;`4463;50;Give Lively;26.04.2022;;Closed Won;2022 EWC
0065G00000oInCTQA0;003f40000172ocrAAA;Donation;`2645;2045,3;Give Lively;26.04.2022;;Closed Won;2022 EWC
0065G00000oInCUQA0;003f4000018pJiLAAU;Donation;`4089;102,56;Give Lively;26.04.2022;;Closed Won;2022 EWC
0065G00000oInCVQA0;003f400001JzDt0AAF;Donation;`0170;51,43;Give Lively;26.04.2022;;Closed Won;2022 EWC
0065G00000oInCWQA0;003f400001LtyYvAAJ;Donation;`4961;50,4;Give Lively;27.04.2022;;Closed Won;2022 EWC
0065G00000oInDWQA0;0035G00002ARjvFQAT;Donation;`3371;102,56;Give Lively;26.04.2022;;Closed Won;2022 EWC
0065G00000oInDXQA0;003f400001HnSMBAA3;Donation;`1191;50;Give Lively;26.04.2022;;Closed Won;2022 EWC
0065G00000oInEAQA0;0035G00002ARmnyQAD;Donation;`4421;51,43;Give Lively;26.04.2022;;Closed Won;2022 EWC
0065G00000oInEBQA0;003f400001HnSMFAA3;Donation;`1274;100;Give Lively;26.04.2022;;Closed Won;2022 EWC
0065G00000oInELQA0;003f40000172qAlAAI;Donation;`3803;100,8;Give Lively;26.04.2022;;Closed Won;2022 EWC
0065G00000oInEyQAK;0035G00001nr5geQAA;Donation;`2236;100;Give Lively;26.04.2022;;Closed Won;2022 EWC
0065G00000oInGzQAK;0035G00002ARf6BQAT;Donation;`3265;150;Applied Art;18.04.2022;;Closed Won;2022 EWC
0065G00000oInozQAC;0035G00001gyD1aQAE;Donation;`4790;75;Applied Art;20.04.2022;;Closed Won;2022 EWC
0065G00000oInp0QAC;0035G00002ARjvlQAD;Donation;`1888;75;Applied Art;21.04.2022;;Closed Won;2022 EWC
0065G00000oInp1QAC;003f400000QHGM1AAP;Donation;`1477;75;Applied Art;24.04.2022;;Closed Won;2022 EWC
0065G00000oInq7QAC;0035G00002ARn6DQAT;Donation;`1742;25;CTK Website;20.04.2022;;Closed Won;
0065G00000oInq8QAC;003f400001Th9qjAAB;Donation;`2365;60;Facebook;15.04.2022;;Closed Won;
0065G00000oInq9QAC;0035G00002ARnVbQAL;Donation;`2071;8;Facebook;16.04.2022;;Closed Won;
0065G00000oInqAQAS;003f400001R59sSAAR;Donation;`4249;25;Facebook;23.04.2022;;Closed Won;
0065G00000oInqWQAS;003f400001HnSQWAA3;Donation;`4962;75;Applied Art;20.04.2022;;Closed Won;2022 EWC
0065G00000oInqXQAS;003f40000172nC8AAI;Donation;`1300;75;Applied Art;22.04.2022;;Closed Won;2022 EWC
0065G00000oInqYQAS;003f400001HnSPqAAN;Donation;`4418;75;Applied Art;25.04.2022;;Closed Won;2022 EWC
0065G00000oInrAQAS;0035G00002ARf6pQAD;Donation;`5344;75;Applied Art;21.04.2022;;Closed Won;2022 EWC
0065G00000oInrPQAS;0035G00002ARjvvQAD;Donation;`1995;75;Applied Art;21.04.2022;;Closed Won;2022 EWC
0065G00000oInrQQAS;003f40000172oucAAA;Donation;`2863;75;Applied Art;22.04.2022;;Closed Won;2022 EWC
0065G00000oInrRQAS;0035G00002ARjvYQAT;Donation;`1111;75;Applied Art;23.04.2022;;Closed Won;2022 EWC
0065G00000oInsIQAS;003f40000172nqnAAA;Donation;`1945;75;Applied Art;23.04.2022;;Closed Won;2022 EWC
0065G00000oInu4QAC;003f400001Th9s4AAB;Donation;`3837;50;HBD Website;25.04.2022;;Closed Won;2022 EWC
0065G00000oInu5QAC;003f4000017Au9CAAS;Donation;`0083;100;Facebook;26.04.2022;;Closed Won;2022 EWC
0065G00000oInu6QAC;003f40000172pbdAAA;Donation;`4897;25;Facebook;23.04.2022;;Closed Won;
0065G00000oInuxQAC;003f400001CwHUaAAN;Donation;`4683;75;Applied Art;25.04.2022;;Closed Won;2022 EWC
0065G00000oInuyQAC;003f40000172mWSAAY;Donation;`0705;25;CTK Website;26.05.2022;;Closed Won;
0065G00000oInuzQAC;003f40000172mWSAAY;Donation;`0705;25;CTK Website;30.06.2022;;Closed Won;
0065G00000oInv0QAC;003f40000172mWSAAY;Donation;`0705;25;CTK Website;26.07.2022;;Closed Won;
0065G00000oInv1QAC;003f40000172mWSAAY;Donation;`0705;25;CTK Website;26.08.2022;;Closed Won;
0065G00000oInvMQAS;0035G000027IVZQQA4;Donation;`2625;315;Qgiv;26.04.2022;;Closed Won;2022 EWC Peer to Peer Fundraising
0065G00000oInvNQAS;003f40000172mWSAAY;Donation;`0705;25;CTK Website;26.04.2022;;Closed Won;2022 EWC
0065G00000oInwAQAS;003f40000172mWSAAY;Donation;`0705;25;CTK Website;26.09.2022;;Closed Won;
0065G00000oInwBQAS;003f40000172mWSAAY;Donation;`0705;25;CTK Website;26.10.2022;;Closed Lost;
0065G00000oInwCQAS;003f40000172mWSAAY;Donation;`0705;25;CTK Website;26.11.2022;;Closed Lost;
0065G00000oInwDQAS;003f40000172mWSAAY;Donation;`0705;25;CTK Website;26.12.2022;;Closed Lost;
0065G00000oInwEQAS;003f40000172mWSAAY;Donation;`0705;25;CTK Website;26.01.2023;;Closed Lost;
0065G00000oInwFQAS;003f40000172mWSAAY;Donation;`0705;25;CTK Website;26.02.2023;;Closed Lost;
0065G00000oInwGQAS;003f40000172mWSAAY;Donation;`0705;25;CTK Website;26.03.2023;;Closed Lost;
0065G00000oIny2QAC;003f40000172oceAAA;Donation;`2553;500;CTK Website;27.04.2022;;Closed Won;2022 EWC
0065G00000oInygQAC;003f40000172mVrAAI;Donation;`4042;354,4;Check;25.04.2022;;Closed Won;
0065G00000oInyhQAC;;Expansion Income;`3532;90;Check;25.04.2022;;Payment Received;
0065G00000oInyiQAC;0035G00001j675rQAA;Donation;`3249;2000;Check;28.04.2022;;Closed Won;2022 EWC Peer to Peer Fundraising
0065G00000oInyqQAC;003f40000172qYuAAI;Donation;`4281;500;Check;25.04.2022;;Closed Won;2022 EWC
0065G00000oInzFQAS;;Donation;`5324;210;Check;25.04.2022;;Closed Won;
0065G00000oIo0rQAC;003f40000172nd8AAA;Donation;`1528;750;Check;25.04.2022;;Closed Won;2022 EWC
0065G00000oIo0sQAC;003f400001F4UKIAA3;Donation;`3480;75;Facebook;23.04.2022;;Closed Won;
0065G00000oIo0tQAC;003f400001RjtuDAAR;Donation;`2995;30;Facebook;25.04.2022;;Closed Won;
0065G00000oIoBVQA0;003f400001YOuabAAD;Donation;`1004;50;Facebook;15.04.2022;;Closed Won;
0065G00000oIoBWQA0;003f400001F4UJ8AAN;Donation;`1155;25;Facebook;23.04.2022;;Closed Won;
0065G00000oIoCTQA0;0035G00001j8d5YQAQ;Donation;`1672;20;Facebook;23.04.2022;;Closed Won;
0065G00000oIoCUQA0;003f40000172qnpAAA;Donation;`4760;102,56;Give Lively;28.04.2022;;Closed Won;2022 EWC
0065G00000oIoCZQA0;003f400001HnSPeAAN;Donation;`4214;50;Cash;26.04.2022;;Closed Won;2022 EWC
0065G00000oIoCaQAK;0035G00001j6jOoQAI;Donation;`1861;100;Check;26.04.2022;;Closed Won;2022 EWC
0065G00000oIoCnQAK;003f400001RjtuAAAR;Donation;`2724;100;Facebook;23.04.2022;;Closed Won;
0065G00000oIoCoQAK;003f40000172nr1AAA;Donation;`2015;50;CTK Website;5.05.2022;;Closed Won;2022 EWC
0065G00000oIoDRQA0;0035G00002ARoNsQAL;Donation;`1964;20;Instagram;24.04.2022;;Closed Won;
0065G00000oIoDvQAK;003f400001RjtuNAAR;Donation;`4218;50;Facebook;27.04.2022;;Closed Won;
0065G00000oIoEPQA0;003f40000172qB3AAI;Donation;`4033;100;Give Lively;28.04.2022;;Closed Won;2022 EWC
0065G00000oIoEQQA0;0035G000027IVYzQAO;Donation;`4618;100;Check;26.04.2022;;Closed Won;2022 EWC
0065G00000oIoFDQA0;003f400001CwHUGAA3;Donation;`2119;100;Cash;26.04.2022;;Closed Won;2022 EWC
0065G00000oIoFEQA0;003f40000172pcTAAQ;Donation;`3462;100;Check;26.04.2022;;Closed Won;2022 EWC
0065G00000oIoFrQAK;0035G00002ARf5DQAT;Donation;`0543;100;Check;26.04.2022;;Closed Won;2022 EWC
0065G00000oIoG1QAK;0035G00002ARf5TQAT;Donation;`1389;15;Cash;26.04.2022;;Closed Won;2022 EWC
0065G00000oIoGpQAK;003f400001HnSOcAAN;Donation;`3433;200;Check;26.04.2022;;Closed Won;2022 EWC
0065G00000oIoHTQA0;003f40000172nCBAAY;Donation;`1323;100;Check;26.04.2022;;Closed Won;2022 EWC
0065G00000oIoIqQAK;0035G00002ARf60QAD;Donation;`2802;100;Check;26.04.2022;;Closed Won;2022 EWC
0065G00000oIyyPQAS;003f40000172mWSAAY;Donation;`0705;25;CTK Website;26.04.2023;;Closed Lost;
0065G00000oIyyQQAS;003f400001HnSOnAAN;Donation;`3572;25,2;CTK Website;25.04.2023;;Closed Won;
0065G00000oIyyRQAS;003f40000172pccAAA;Donation;`3637;25;;11.04.2023;;Closed Lost;
0065G00000oIyySQAS;003f40000172pccAAA;Donation;`3637;25,2;Give Lively;18.04.2023;;Closed Won;2023 Giving Tuesday
0065G00000oIzS1QAK;0035G00002ASD6yQAH;Donation;`3395;100;CTK Website;1.05.2022;;Closed Won;
0065G00000oJ0tWQAS;0035G00002ASEcRQAX;Donation;`1514;1000;Check;26.04.2022;;Closed Won;2022 EWC
0065G00000oJ7e1QAC;003f400001HnSMlAAN;Donation;`1813;50;Qgiv;28.04.2022;;Closed Won;2022 EWC Peer to Peer Fundraising
0065G00000oJ7fdQAC;0035G00002ASTczQAH;Donation;`0960;52,5;Qgiv;29.04.2022;;Closed Won;2022 EWC Peer to Peer Fundraising
0065G00000oJ7fxQAC;0035G00001j97n8QAA;Donation;`0208;262,5;Qgiv;30.04.2022;;Closed Won;2022 EWC Peer to Peer Fundraising
0065G00000oJ9ZJQA0;0035G00001j98SdQAI;Donation;`4634;100;Check;2.05.2022;;Closed Won;2022 EWC
0065G00000oJ9ZKQA0;;Expansion Income;`1584;18960;Check;2.05.2022;;Payment Received;
0065G00000oJ9ihQAC;003f40000172m1XAAQ;Donation;`0038;1000;Check;2.05.2022;;Closed Won;2022 EWC Board Pledges
0065G00000oJAHlQAO;;Donation;`2233;2000;Check;2.05.2022;;Closed Won;Every Kick Counts 2022
0065G00000oJAHmQAO;0035G000027IVZFQA4;Donation;`2048;100;Check;2.05.2022;;Closed Won;2022 EWC
0065G00000oJAXeQAO;003f400001LtyYbAAJ;Donation;`4756;500;Check;2.05.2022;;Closed Won;2022 EWC
0065G00000oJEh1QAG;003f400001RjtuYAAR;Donation;`3371;100;CTK Website;4.05.2022;;Closed Won;
0065G00000oJFGOQA4;0035G00002AScaOQAT;Donation;`3200;35;Facebook;29.04.2022;;Closed Won;
0065G00000oJFGnQAO;0035G00002AScasQAD;Donation;`3542;20;Facebook;29.04.2022;;Closed Won;
0065G00000oJFHCQA4;0035G00002AScbCQAT;Donation;`5167;35;Facebook;29.04.2022;;Closed Won;
0065G00000oJFHWQA4;0035G00002AScbDQAT;Donation;`2505;45;Facebook;29.04.2022;;Closed Won;
0065G00000oJFHqQAO;0035G00001eg1dFQAQ;Donation;`2219;20;Facebook;30.04.2022;;Closed Won;
0065G00000oJFvUQAW;003f40000172rJXAAY;Donation;`4898;100;CTK Website;28.04.2022;;Closed Won;2022 EWC
0065G00000oJFwwQAG;0035G000027JAeaQAG;Donation;`3282;100;CTK Website;28.04.2022;;Closed Won;2022 EWC
0065G00000oJFy4QAG;0035G000027J91FQAS;Donation;`4730;50;CTK Website;29.04.2022;;Closed Won;2022 EWC
0065G00000oJGGnQAO;003f40000172mZqAAI;Donation;`0527;50;CTK Website;4.05.2022;;Closed Won;2022 EWC
0065G00000oJGLTQA4;0035G000027J9vaQAC;Silent Auction Purchase;`5453;1088,88;Give Lively;29.04.2022;;Closed Won;2022 EWC
0065G00000oJGMWQA4;003f400001X0aZnAAJ;Donation;`2184;51,43;Give Lively;4.05.2022;;Closed Won;2022 EWC
0065G00000oJGmFQAW;003f40000173jJzAAI;Donation;`3987;200;Check;26.04.2022;;Closed Won;2022 EWC
0065G00000oJGmGQAW;003f40000172rJkAAI;Donation;`5145;1000;Check;26.04.2022;;Closed Won;2022 EWC
0065G00000oJGmyQAG;003f400001CwGMCAA3;Donation;`1511;100;Check;26.04.2022;;Closed Won;2022 EWC
0065G00000oJGnNQAW;0035G000027I6yoQAC;Donation;`4021;100;Check;26.04.2022;;Closed Won;2022 EWC
0065G00000oJGnhQAG;003f40000172qZnAAI;Donation;`4339;500;Check;26.04.2022;;Closed Won;2022 EWC
0065G00000oJIcRQAW;003f40000172pceAAA;Silent Auction Purchase;`3665;250;;26.04.2022;;Closed Won;2022 EWC
0065G00000oJIcSQAW;0035G000027ILfHQAW;Silent Auction Purchase;`1560;480;;26.04.2022;;Closed Won;2022 EWC
0065G00000oJIeIQAW;0035G000027IVZGQA4;Silent Auction Purchase;`5036;160;;26.04.2022;;Closed Won;2022 EWC
0065G00000oJIeJQAW;0035G00001j97uvQAA;Silent Auction Purchase;`4925;420;;26.04.2022;;Closed Won;2022 EWC
0065G00000oJIewQAG;003f400001Th9rvAAB;Silent Auction Purchase;`3628;1050;;26.04.2022;;Closed Won;2022 EWC
0065G00000oJIf6QAG;0035G00001gxCpDQAU;Silent Auction Purchase;`2762;195;;26.04.2022;;Closed Won;2022 EWC
0065G00000oJIf7QAG;0035G000027J91DQAS;Silent Auction Purchase;`2674;200;;26.04.2022;;Closed Won;2022 EWC
0065G00000oJIf8QAG;;Donation;`2080;325;Cash;26.04.2022;;Closed Won;2022 EWC
0065G00000oJIhUQAW;0035G0000200RjQQAU;Silent Auction Purchase;`1791;301;;26.04.2022;;Closed Won;2022 EWC
0065G00000oJIhjQAG;003f400000GtcULAAZ;Silent Auction Purchase;`4301;100;;26.04.2022;;Closed Won;2022 EWC
0065G00000oJIhkQAG;003f400001CwGMiAAN;Silent Auction Purchase;`2866;450;;26.04.2022;;Closed Won;2022 EWC
0065G00000oJIhtQAG;003f400000GtcULAAZ;Silent Auction Purchase;`4301;75;;26.04.2022;;Closed Won;2022 EWC
0065G00000oJIhvQAG;003f400000GtcULAAZ;Silent Auction Purchase;`4301;100;;26.04.2022;;Closed Won;2022 EWC
0065G00000oJIi8QAG;0035G00001xnNAAQA2;Silent Auction Purchase;`0513;2000;;26.04.2022;;Closed Won;2022 EWC
0065G00000oJIi9QAG;003f400001Ikli8AAB;Silent Auction Purchase;`2365;75;;26.04.2022;;Closed Won;2022 EWC
0065G00000oJIiAQAW;003f400001HnSQHAA3;Silent Auction Purchase;`4696;100;;26.04.2022;;Closed Won;2022 EWC
0065G00000oJIihQAG;003f40000172qniAAA;Silent Auction Purchase;`4656;110;;26.04.2022;;Closed Won;2022 EWC
0065G00000oJIiiQAG;;Donation;`2080;2942,5;Cash;26.04.2022;;Closed Won;2022 EWC
0065G00000oJIimQAG;003f40000172qniAAA;Silent Auction Purchase;`4656;110;;26.04.2022;;Closed Won;2022 EWC
0065G00000oJIkiQAG;;Donation;`2080;6390;Cash;26.04.2022;;Closed Won;2022 EWC
0065G00000oJIllQAG;;Donation;`2080;2778;Square;26.04.2022;;Closed Won;2022 EWC
0065G00000oJV6CQAW;;Donation;`4943;210;Check;9.05.2022;;Closed Won;
0065G00000oJV6gQAG;;Donation;`0330;75,44;Check;9.05.2022;;Closed Won;
0065G00000oJV6hQAG;003f400001NoQmpAAF;Donation;`1069;25;Check;9.05.2022;;Closed Won;
0065G00000oJV7PQAW;0035G00001plmXYQAY;Donation;`1325;100;Check;9.05.2022;;Closed Won;2022 EWC
0065G00000oJV8XQAW;003f400001Th9rMAAR;Donation;`2987;75;Check;9.05.2022;;Closed Won;Every Kick Counts 2022
0065G00000oJVBvQAO;0035G00002AT3UTQA1;Donation;`1172;250;Check;9.05.2022;;Closed Won;2022 EWC
0065G00000oJVCyQAO;0035G00002AT3UsQAL;Donation;`1785;100;Check;9.05.2022;;Closed Won;
0065G00000oJVDwQAO;003f40000172rb3AAA;Donation;`5475;100;Check;9.05.2022;;Closed Won;2022 EWC
0065G00000oJZ7JQAW;0035G00002ATCv8QAH;Donation;`3328;50;CTK Website;10.05.2022;;Closed Won;
0065G00000oJikwQAC;0035G00001j8d5aQAA;In-Kind Gift;`1285;0;;26.04.2022;;In-Kind Received;2022 EWC Raffle/Auction InKind Donations
0065G00000oJj80QAC;0035G00002ARf5jQAD;In-Kind Gift;`2111;0;;26.04.2022;;In-Kind Received;2022 EWC Raffle/Auction InKind Donations
0065G00000oJjfcQAC;0035G00001zxnk8QAA;In-Kind Gift;`2540;0;;26.04.2022;;In-Kind Received;2022 EWC Raffle/Auction InKind Donations
0065G00000oJjfdQAC;0035G00002AT4kbQAD;In-Kind Gift;`4105;0;;26.04.2022;;In-Kind Received;2022 EWC Raffle/Auction InKind Donations
0065G00000oJjfeQAC;0035G00002AT4q5QAD;In-Kind Gift;`2317;0;;26.04.2022;;In-Kind Received;2022 EWC Raffle/Auction InKind Donations
0065G00000oJjffQAC;0035G00002AT4tEQAT;In-Kind Gift;`1420;0;;26.04.2022;;In-Kind Received;2022 EWC Raffle/Auction InKind Donations
0065G00000oJjfgQAC;003f400001CwGMoAAN;In-Kind Gift;`0291;0;;26.04.2022;;In-Kind Received;2022 EWC Raffle/Auction InKind Donations
0065G00000oJjfhQAC;0035G00001zzzbbQAA;In-Kind Gift;`2999;0;;26.04.2022;;In-Kind Received;2022 EWC Raffle/Auction InKind Donations
0065G00000oJjfiQAC;003f40000172oLmAAI;In-Kind Gift;`2380;0;;26.04.2022;;In-Kind Received;2022 EWC Raffle/Auction InKind Donations
0065G00000oJjfjQAC;003f40000172oLmAAI;In-Kind Gift;`2380;0;;26.04.2022;;In-Kind Received;2022 EWC Raffle/Auction InKind Donations
0065G00000oJjfkQAC;003f4000018pJiLAAU;In-Kind Gift;`4089;0;;26.04.2022;;In-Kind Received;2022 EWC Raffle/Auction InKind Donations
0065G00000oJjflQAC;003f40000172qB0AAI;In-Kind Gift;`3977;0;;26.04.2022;;In-Kind Received;2022 EWC Raffle/Auction InKind Donations
0065G00000oJjfmQAC;0035G00002AT4xGQAT;In-Kind Gift;`1061;0;;26.04.2022;;In-Kind Received;2022 EWC Raffle/Auction InKind Donations
0065G00000oJjfnQAC;0035G00002AT4xkQAD;In-Kind Gift;`0919;0;;26.04.2022;;In-Kind Received;2022 EWC Raffle/Auction InKind Donations
0065G00000oJjfoQAC;003f400001CvItVAAV;In-Kind Gift;`1282;0;;26.04.2022;;In-Kind Received;2022 EWC Raffle/Auction InKind Donations
0065G00000oJjfpQAC;0035G00001zzWz6QAE;In-Kind Gift;`2474;0;;26.04.2022;;In-Kind Received;2022 EWC Raffle/Auction InKind Donations
0065G00000oJjfqQAC;0035G00001egiAAQAY;In-Kind Gift;`1463;0;;26.04.2022;;In-Kind Received;2022 EWC Raffle/Auction InKind Donations
0065G00000oJjfrQAC;0035G00002AT5QXQA1;In-Kind Gift;`0422;0;;26.04.2022;;In-Kind Received;2022 EWC Raffle/Auction InKind Donations
0065G00000oJjfsQAC;;In-Kind Gift;`2083;0;;26.04.2022;;In-Kind Received;2022 EWC Raffle/Auction InKind Donations
0065G00000oJjftQAC;0035G00002AT4yYQAT;In-Kind Gift;`1302;0;;26.04.2022;;In-Kind Received;2022 EWC Raffle/Auction InKind Donations
0065G00000oJjfuQAC;003f400001Th9qRAAR;In-Kind Gift;`2126;0;;26.04.2022;;In-Kind Received;2022 EWC Raffle/Auction InKind Donations
0065G00000oJjfvQAC;003f400001IklioAAB;In-Kind Gift;`5304;0;;26.04.2022;;In-Kind Received;2022 EWC Raffle/Auction InKind Donations
0065G00000oJjfwQAC;0035G000027Hf9eQAC;In-Kind Gift;`4436;0;;26.04.2022;;In-Kind Received;2022 EWC Raffle/Auction InKind Donations
0065G00000oJjfxQAC;0035G00002AT51SQAT;In-Kind Gift;`1357;0;;26.04.2022;;In-Kind Received;2022 EWC Raffle/Auction InKind Donations
0065G00000oJjfyQAC;003f40000172nqaAAA;In-Kind Gift;`1847;0;;26.04.2022;;In-Kind Received;2022 EWC Raffle/Auction InKind Donations
0065G00000oJjfzQAC;;In-Kind Gift;`4601;0;;26.04.2022;;In-Kind Received;2022 EWC Raffle/Auction InKind Donations
0065G00000oJjg0QAC;0035G00002AT57sQAD;In-Kind Gift;`0891;0;;26.04.2022;;In-Kind Received;2022 EWC Raffle/Auction InKind Donations
0065G00000oJjg1QAC;0035G00002AT58qQAD;In-Kind Gift;`5290;0;;26.04.2022;;In-Kind Received;2022 EWC Raffle/Auction InKind Donations
0065G00000oJjg2QAC;003f40000172pc4AAA;In-Kind Gift;`1153;0;;26.04.2022;;In-Kind Received;2022 EWC Raffle/Auction InKind Donations
0065G00000oJjg3QAC;;In-Kind Gift;`3724;0;;26.04.2022;;In-Kind Received;2022 EWC Raffle/Auction InKind Donations
0065G00000oJjg4QAC;003f40000172pMSAAY;In-Kind Gift;`3164;0;;26.04.2022;;In-Kind Received;2022 EWC Raffle/Auction InKind Donations
0065G00000oJjg5QAC;0035G00002AT5D2QAL;In-Kind Gift;`5428;0;;26.04.2022;;In-Kind Received;2022 EWC Raffle/Auction InKind Donations
0065G00000oJjg6QAC;0035G000027JcYqQAK;In-Kind Gift;`1810;0;;26.04.2022;;In-Kind Received;
0065G00000oJjg7QAC;003f400001HnSR7AAN;In-Kind Gift;`3052;0;;26.04.2022;;In-Kind Received;
0065G00000oJwWKQA0;0035G00002ATvPKQA1;In-Kind Gift;`5214;;;26.04.2022;;In-Kind Received;
0065G00000oJzpTQAS;0035G00002ATzydQAD;Donation;`3741;25;CTK Website;28.04.2022;;Closed Won;Every Kick Counts 2022
0065G00000oJzzUQAS;003f400000GtTbiAAF;Donation;`3938;5;Give Lively;1.04.2022;;Closed Won;
0065G00000oKKd2QAG;003f4000018pJiGAAU;Grant;`3900;10000;Check;10.05.2022;;Awarded;
0065G00000oKOz1QAG;0035G00002AUf1WQAT;Donation;`3552;1500;;31.03.2023;;Closed Lost;2023 EWC Sponsorships
0065G00000olBoVQAU;003f40000172mWSAAY;Donation;`0705;25;CTK Website;26.07.2023;;Closed Lost;
0065G00000olBoWQAU;003f400001HnSOnAAN;Donation;`3572;25,2;CTK Website;25.07.2023;;Closed Won;
0065G00000olBoXQAU;003f40000172pccAAA;Donation;`3637;25;;11.07.2023;;Closed Lost;
0065G00000olBoYQAU;003f40000172pccAAA;Donation;`3637;25,2;Give Lively;18.07.2023;;Closed Won;
